ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
54.00	661.00	749.00	954.00	2773.00	104687.00	0.66	1.33	1.75	3618.00	104687.00	37.75	19.00	51.00	5.13	26.34	1.38	0.00	37.75	0.00	0.00	0.00	0.16	2773.00	24.52	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
55.00	106.00	661.00	662.00	2768.00	100786.00	0.73	1.46	2.42	3782.00	100786.00	36.41	22.00	41.00	3.30	10.90	1.37	0.00	36.41	0.00	0.00	0.00	0.20	2768.00	24.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
56.00	782.00	709.00	106.00	2757.00	93418.00	0.47	1.13	2.56	4026.00	93418.00	33.88	17.00	43.00	4.64	21.50	1.36	0.00	33.88	0.00	0.00	0.00	0.41	2757.00	24.38	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
57.00	1350.00	483.00	783.00	2753.00	109542.00	0.62	1.27	-2.68	3712.00	109542.00	39.79	22.00	50.00	5.87	34.47	1.80	0.00	39.79	0.00	0.00	0.00	0.17	2753.00	24.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
58.00	1289.00	704.00	1351.00	2745.00	96399.00	0.57	1.22	1.92	3819.00	96399.00	35.12	21.00	44.00	3.79	14.39	1.55	0.00	35.12	0.00	0.00	0.00	0.13	2745.00	24.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
59.00	466.00	543.00	1289.00	2717.00	101621.00	0.58	1.23	2.57	3840.00	101621.00	37.40	15.00	43.00	3.59	12.92	1.43	0.00	37.40	0.00	0.00	0.00	0.13	2717.00	24.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
60.00	382.00	525.00	467.00	2713.00	102535.00	0.56	1.21	2.40	3600.00	102535.00	37.79	22.00	44.00	4.08	16.63	1.54	0.00	37.79	0.00	0.00	0.00	0.22	2713.00	23.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
61.00	833.00	483.00	382.00	2656.00	105151.00	0.46	1.13	2.94	3654.00	105151.00	39.59	16.00	48.00	5.16	26.68	1.77	0.00	39.59	0.00	0.00	0.00	0.23	2656.00	23.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
62.00	353.00	721.00	834.00	2655.00	97096.00	0.75	1.52	2.69	3618.00	97096.00	36.57	22.00	44.00	4.62	21.36	1.48	0.00	36.57	0.00	0.00	0.00	0.18	2655.00	23.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
63.00	730.00	594.00	352.00	2650.00	95869.00	0.54	1.18	2.25	3600.00	95869.00	36.18	12.00	45.00	4.51	20.38	1.53	0.00	36.18	0.00	0.00	0.00	0.24	2650.00	23.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
