ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
11.00	1340.00	784.00	0.00	4328.00	343501.00	1.00	59.89	-0.83	5476.00	343501.00	79.37	25.00	223.00	30.42	925.35	6.43	0.00	79.37	0.00	0.00	0.00	1.18	4328.00	38.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	1130.00	844.00	0.00	4280.00	389330.00	1.00	62.58	-0.84	5776.00	389330.00	90.96	24.00	206.00	34.38	1181.97	7.58	0.00	90.96	0.00	0.00	0.00	1.15	4280.00	37.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	1263.00	333.00	0.00	4148.00	347488.00	1.00	46.24	-0.78	7138.00	347488.00	83.77	23.00	255.00	33.48	1120.95	7.57	0.00	83.77	0.00	0.00	0.00	1.45	4148.00	36.68	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
14.00	690.00	349.00	0.00	4139.00	320553.00	1.00	49.58	-1.04	9690.00	320553.00	77.45	20.00	255.00	39.22	1538.04	8.02	0.00	77.45	0.00	0.00	0.00	1.73	4139.00	36.60	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
15.00	773.00	656.00	0.00	4092.00	378360.00	1.00	57.00	-1.05	5822.00	378360.00	92.46	23.00	255.00	40.52	1642.13	9.38	0.00	92.46	0.00	0.00	0.00	1.22	4092.00	36.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
16.00	753.00	301.00	0.00	3983.00	152180.00	1.00	44.62	-1.51	5885.00	152180.00	38.21	15.00	115.00	8.91	79.37	3.26	0.00	38.21	0.00	0.00	0.00	1.33	3983.00	35.22	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
17.00	699.00	797.00	0.00	3963.00	361486.00	1.00	59.07	0.73	4970.00	361486.00	91.22	23.00	238.00	35.74	1277.24	9.52	0.00	91.22	0.00	0.00	0.00	1.14	3963.00	35.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
18.00	621.00	232.00	0.00	3917.00	332045.00	1.00	47.71	-0.92	6120.00	332045.00	84.77	23.00	255.00	34.32	1177.55	8.46	0.00	84.77	0.00	0.00	0.00	1.30	3917.00	34.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
19.00	801.00	818.00	0.00	3916.00	344405.00	1.00	59.44	0.66	5040.00	344405.00	87.95	22.00	255.00	36.33	1319.81	8.56	0.00	87.95	0.00	0.00	0.00	1.13	3916.00	34.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
20.00	437.00	865.00	0.00	3877.00	335851.00	1.00	54.18	-2.33	5254.00	335851.00	86.63	24.00	255.00	39.02	1522.32	7.17	0.00	86.63	0.00	0.00	0.00	1.17	3877.00	34.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
21.00	1200.00	628.00	0.00	3853.00	338810.00	1.00	59.35	-1.07	5183.00	338810.00	87.93	25.00	240.00	34.80	1211.21	7.64	0.00	87.93	0.00	0.00	0.00	1.12	3853.00	34.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
22.00	81.00	668.00	0.00	3821.00	163835.00	1.00	58.02	-0.26	6716.00	163835.00	42.88	21.00	87.00	11.01	121.31	2.79	0.00	42.88	0.00	0.00	0.00	1.22	3821.00	33.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
23.00	1427.00	403.00	0.00	3779.00	304314.00	1.00	54.01	-0.48	5032.00	304314.00	80.53	21.00	199.00	24.18	584.49	5.63	0.00	80.53	0.00	0.00	0.00	1.16	3779.00	33.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
24.00	1734.00	494.00	0.00	3767.00	294130.00	1.00	55.71	-0.67	6480.00	294130.00	78.08	21.00	228.00	42.09	1771.54	8.40	0.00	78.08	0.00	0.00	0.00	1.21	3767.00	33.31	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
25.00	1154.00	707.00	0.00	3683.00	341850.00	1.00	57.89	-1.26	4690.00	341850.00	92.82	24.00	255.00	35.46	1257.74	9.85	0.00	92.82	0.00	0.00	0.00	1.11	3683.00	32.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
26.00	1726.00	42.00	0.00	3618.00	247248.00	1.00	42.66	-0.30	5456.00	247248.00	68.34	22.00	255.00	24.41	595.81	5.61	0.00	68.34	0.00	0.00	0.00	1.35	3618.00	31.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
27.00	1395.00	598.00	0.00	3566.00	275389.00	1.00	57.15	-0.95	4760.00	275389.00	77.23	19.00	249.00	31.86	1015.08	6.02	0.00	77.23	0.00	0.00	0.00	1.10	3566.00	31.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
28.00	1103.00	594.00	0.00	3505.00	341818.00	1.00	56.27	-1.46	4420.00	341818.00	97.52	23.00	255.00	39.15	1533.09	11.31	0.00	97.52	0.00	0.00	0.00	1.11	3505.00	30.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
29.00	1046.00	301.00	0.00	3495.00	271346.00	1.00	49.70	-0.55	6210.00	271346.00	77.64	24.00	235.00	34.74	1207.19	6.29	0.00	77.64	0.00	0.00	0.00	1.38	3495.00	30.90	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
30.00	1280.00	719.00	0.00	3475.00	278472.00	1.00	51.84	-0.97	4686.00	278472.00	80.14	24.00	254.00	33.34	1111.76	7.10	0.00	80.14	0.00	0.00	0.00	1.13	3475.00	30.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
31.00	1057.00	542.00	0.00	3428.00	302650.00	1.00	55.08	-1.62	4216.00	302650.00	88.29	20.00	211.00	33.80	1142.71	7.05	0.00	88.29	0.00	0.00	0.00	1.11	3428.00	30.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
32.00	1296.00	21.00	0.00	3386.00	258467.00	1.00	41.40	-1.56	4224.00	258467.00	76.33	23.00	255.00	29.92	895.12	6.65	0.00	76.33	0.00	0.00	0.00	1.23	3386.00	29.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
33.00	1435.00	696.00	0.00	3356.00	219430.00	1.00	53.26	-0.60	4620.00	219430.00	65.38	24.00	184.00	25.37	643.63	5.33	0.00	65.38	0.00	0.00	0.00	1.16	3356.00	29.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
34.00	1521.00	525.00	0.00	3344.00	250377.00	1.00	48.37	-1.22	4560.00	250377.00	74.87	21.00	235.00	29.88	893.10	6.85	0.00	74.87	0.00	0.00	0.00	1.14	3344.00	29.57	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
35.00	696.00	600.00	0.00	3342.00	283994.00	1.00	55.49	0.75	4488.00	283994.00	84.98	23.00	247.00	32.60	1062.91	7.49	0.00	84.98	0.00	0.00	0.00	1.09	3342.00	29.55	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
36.00	1300.00	515.00	0.00	3340.00	297863.00	1.00	54.45	-1.39	4550.00	297863.00	89.18	19.00	255.00	34.73	1206.31	9.61	0.00	89.18	0.00	0.00	0.00	1.08	3340.00	29.53	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
37.00	1532.00	717.00	0.00	3327.00	248301.00	1.00	49.89	-0.72	4422.00	248301.00	74.63	24.00	240.00	30.08	904.74	6.06	0.00	74.63	0.00	0.00	0.00	1.14	3327.00	29.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
38.00	1314.00	617.00	0.00	3278.00	260916.00	1.00	53.59	-0.90	4488.00	260916.00	79.60	24.00	225.00	33.45	1118.84	6.10	0.00	79.60	0.00	0.00	0.00	1.08	3278.00	28.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
39.00	1598.00	543.00	0.00	3256.00	173479.00	1.00	51.86	-1.15	4284.00	173479.00	53.28	23.00	150.00	15.33	235.05	3.40	0.00	53.28	0.00	0.00	0.00	1.09	3256.00	28.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
40.00	406.00	607.00	0.00	3233.00	267928.00	1.00	52.09	0.78	4224.00	267928.00	82.87	26.00	247.00	31.18	972.21	6.72	0.00	82.87	0.00	0.00	0.00	1.10	3233.00	28.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
41.00	94.00	759.00	0.00	3231.00	249731.00	1.00	52.47	0.64	4224.00	249731.00	77.29	22.00	240.00	29.09	846.07	6.72	0.00	77.29	0.00	0.00	0.00	1.09	3231.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
42.00	1063.00	648.00	0.00	3193.00	161839.00	1.00	53.54	-0.48	4290.00	161839.00	50.69	21.00	108.00	15.15	229.50	3.98	0.00	50.69	0.00	0.00	0.00	1.08	3193.00	28.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
43.00	619.00	370.00	0.00	3189.00	171162.00	1.00	48.61	0.55	4615.00	171162.00	53.67	20.00	102.00	12.21	149.07	3.70	0.00	53.67	0.00	0.00	0.00	1.12	3189.00	28.20	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
44.00	1311.00	453.00	0.00	3179.00	290873.00	1.00	51.40	-2.15	3968.00	290873.00	91.50	23.00	255.00	37.96	1440.88	8.49	0.00	91.50	0.00	0.00	0.00	1.09	3179.00	28.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
45.00	247.00	783.00	0.00	3088.00	111959.00	1.00	48.47	-2.13	4526.00	111959.00	36.26	22.00	84.00	8.99	80.78	1.96	0.00	36.26	0.00	0.00	0.00	1.14	3088.00	27.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
